login_attempts,access_hour,requests_per_min,ip_risk,device_change,geo_change,failed_logins,label
1,14,32,0,1,1,2,0
3,18,17,0,0,0,1,0
9,0,47,0,0,1,1,1
7,18,25,0,0,1,0,0
13,4,1,1,1,1,4,1
12,4,49,1,1,0,1,1
10,16,26,0,0,1,5,1
7,13,17,0,0,0,1,0
9,4,42,1,1,1,2,1
1,16,15,1,1,1,3,0
3,22,3,0,1,1,5,1
12,5,36,1,0,0,5,1
7,0,60,0,1,0,0,1
5,3,42,0,0,1,0,1
10,5,25,0,1,0,0,1
13,10,26,1,1,0,4,1
4,12,48,0,0,1,5,1
6,13,28,1,0,1,1,0
7,13,55,0,0,1,5,1
9,10,14,1,1,1,1,1
5,16,45,1,0,0,5,1
9,3,15,0,1,0,0,1
12,22,23,1,1,1,0,1
12,0,3,0,0,1,2,1
13,10,7,0,1,1,1,1
12,4,18,1,0,0,1,1
13,1,28,1,0,1,0,1
6,23,3,1,1,0,5,1
7,7,52,1,0,0,5,1
7,19,24,1,0,1,4,1
14,5,31,0,0,1,2,1
14,22,15,0,1,0,4,1
2,21,21,0,0,1,1,0
6,3,3,1,1,1,3,0
11,6,31,1,1,1,2,1
8,21,60,0,1,0,5,1
13,13,22,0,1,0,3,1
10,4,3,1,1,0,2,1
6,10,25,1,1,0,1,0
8,10,11,1,0,1,2,0
15,2,25,0,1,1,3,1
10,2,28,1,1,0,4,1
5,22,47,1,0,1,5,1
4,3,4,0,0,1,0,0
1,16,19,1,0,1,4,1
15,7,44,0,0,0,5,1
6,6,8,0,1,1,0,0
14,7,7,1,0,1,4,1
13,13,34,0,0,1,3,1
11,20,34,0,0,1,3,1
11,8,29,0,1,1,3,1
2,21,22,0,1,0,4,1
10,18,35,0,0,1,2,1
2,3,11,1,1,1,0,0
4,7,19,1,1,1,0,0
6,2,10,1,1,1,3,0
13,11,41,0,0,0,5,1
12,21,19,0,0,1,4,1
3,2,56,1,0,0,0,1
15,18,45,1,1,1,5,1
4,0,54,1,1,1,0,1
5,3,50,0,1,1,1,1
1,17,46,1,0,1,5,1
2,2,16,0,1,1,3,0
14,16,31,0,1,0,5,1
3,22,34,0,0,1,3,0
3,16,8,0,0,0,2,0
10,6,32,0,1,1,2,1
6,17,60,0,0,1,5,1
10,20,48,1,1,0,0,1
11,12,5,1,1,1,1,1
3,20,10,1,0,0,5,1
13,1,50,0,0,1,0,1
12,11,32,1,1,0,1,1
5,22,1,0,1,0,2,0
1,21,16,0,1,1,1,0
14,9,45,0,1,0,3,1
2,4,9,0,1,0,0,0
9,18,12,1,0,1,4,1
1,18,44,1,1,0,2,1
10,22,16,1,0,0,5,1
6,0,55,1,1,1,4,1
14,19,55,1,0,0,0,1
3,2,54,0,1,1,0,1
14,20,27,0,0,1,0,1
9,4,58,0,0,0,2,1
15,14,10,1,0,1,0,1
13,12,33,1,0,0,5,1
3,1,42,0,1,1,5,1
5,22,30,1,1,1,2,0
1,4,25,1,1,0,5,1
2,1,17,1,0,1,2,0
12,22,1,1,0,0,0,1
5,20,24,1,1,0,3,0
5,3,54,0,0,1,1,1
10,8,10,0,0,0,0,1
10,13,54,0,0,1,3,1
2,12,32,0,0,0,2,0
3,4,3,0,0,0,4,1
14,3,19,0,1,1,0,1
13,17,11,1,0,1,1,1
3,3,35,0,1,0,0,0
4,19,56,1,1,1,4,1
5,9,56,0,0,0,2,1
4,8,45,0,1,0,3,1
8,12,12,1,1,0,2,0
10,3,29,1,0,1,4,1
8,7,49,1,0,1,2,1
14,14,2,0,0,0,2,1
5,11,16,0,0,1,2,0
3,13,38,1,0,1,5,1
11,11,36,0,1,1,4,1
7,23,58,0,1,1,2,1
4,12,32,0,0,1,5,1
6,11,43,1,1,0,2,1
9,19,28,0,1,0,2,1
3,10,5,0,1,0,5,1
13,8,1,0,0,1,3,1
5,1,35,0,0,1,4,1
14,7,42,1,1,0,5,1
7,15,5,0,1,0,1,0
2,11,29,1,1,0,2,0
8,11,4,0,1,0,3,0
2,3,51,1,0,1,3,1
7,4,2,0,0,0,0,0
3,8,3,0,1,1,2,0
12,14,16,1,1,0,3,1
4,20,21,0,1,0,1,0
1,6,46,1,0,0,1,1
9,8,7,0,1,0,2,1
14,7,40,0,1,1,4,1
5,18,7,0,0,1,2,0
12,17,56,1,1,0,0,1
11,15,46,0,0,1,0,1
10,12,20,1,0,1,1,1
7,11,17,0,0,0,4,1
7,15,10,0,0,1,3,0
12,10,42,0,0,1,0,1
6,7,15,0,0,1,3,0
5,10,34,0,0,1,2,0
12,0,15,1,1,0,4,1
4,3,19,0,1,0,5,1
11,3,14,0,1,0,4,1
14,0,57,1,0,0,5,1
8,8,38,0,1,0,1,0
5,9,17,0,0,1,5,1
5,3,32,1,1,0,1,0
3,0,24,0,0,0,0,0
12,23,55,1,0,1,1,1
6,0,53,1,1,1,2,1
7,20,13,1,1,0,3,0
7,18,50,1,1,0,0,1
6,9,25,1,0,0,0,0
5,10,7,0,0,0,3,0
11,22,57,0,0,1,0,1
5,7,12,1,1,1,4,1
14,17,14,1,0,0,0,1
2,1,44,0,0,0,3,1
14,12,47,0,0,0,4,1
13,16,41,0,0,1,2,1
2,15,17,0,0,1,5,1
14,10,37,0,0,0,4,1
14,6,20,1,0,0,1,1
2,23,18,1,1,0,5,1
1,10,34,0,1,1,0,0
8,18,51,1,0,1,4,1
5,18,14,0,0,0,1,0
4,12,54,1,0,0,3,1
2,10,2,0,0,0,3,0
4,16,36,0,0,0,4,1
5,2,35,0,0,0,2,0
15,21,41,0,0,0,1,1
14,15,48,0,1,0,3,1
5,20,6,1,0,0,5,1
14,15,59,1,1,0,3,1
13,20,38,1,0,1,0,1
4,13,18,1,0,1,2,0
6,2,26,1,0,1,2,0
15,21,14,1,1,0,0,1
13,0,11,0,0,0,1,1
4,5,44,1,0,0,5,1
12,17,12,1,1,0,4,1
9,5,44,0,1,0,2,1
2,7,56,1,1,0,5,1
13,5,59,1,1,1,4,1
1,1,3,0,1,1,2,0
8,8,33,0,0,1,5,1
8,13,34,1,1,0,3,0
4,6,23,0,0,0,1,0
12,13,23,1,1,0,1,1
11,7,7,0,1,0,2,1
4,9,60,0,1,0,4,1
1,3,22,1,1,1,0,0
4,8,56,1,1,1,2,1
4,23,28,1,0,1,2,0
8,6,8,0,1,0,5,1
13,17,49,0,0,0,5,1
10,19,7,0,0,0,1,1
8,9,26,0,1,1,3,0
10,7,6,1,1,1,4,1
9,14,33,1,0,0,1,1
6,22,14,1,0,1,1,0
4,4,1,1,1,1,5,1
8,2,3,0,0,1,5,1
2,7,54,0,0,0,5,1
10,6,44,1,1,0,0,1
13,15,44,0,1,1,1,1
4,3,52,0,1,0,3,1
1,5,9,0,1,0,2,0
1,18,45,0,0,1,1,1
13,2,33,1,0,1,5,1
12,6,4,0,0,0,4,1
14,20,23,0,0,1,0,1
9,10,54,1,0,1,4,1
12,11,26,0,0,1,0,1
7,11,31,1,0,1,3,0
4,5,40,0,0,1,4,1
7,17,13,0,1,1,5,1
5,22,11,1,1,1,0,0
12,10,34,1,1,1,0,1
14,21,16,1,1,1,4,1
5,7,22,1,0,1,4,1
12,4,31,0,1,1,2,1
9,15,27,1,0,0,4,1
8,9,34,1,1,0,5,1
10,8,49,0,1,1,5,1
12,17,18,0,0,1,0,1
13,17,25,1,1,0,1,1
1,5,51,0,0,0,3,1
9,22,38,0,0,0,5,1
10,8,35,1,0,1,0,1
9,19,47,1,1,0,2,1
10,11,46,0,0,1,4,1
4,17,60,1,1,1,4,1
6,11,59,1,1,0,0,1
5,13,19,0,1,1,1,0
5,10,40,0,1,1,3,0
8,3,41,1,0,0,2,1
3,2,30,1,1,1,4,1
8,6,36,0,0,1,0,0
15,1,23,1,1,0,1,1
5,2,12,0,0,0,2,0
8,12,21,0,0,0,2,0
15,15,51,0,1,1,2,1
7,15,50,1,1,0,4,1
3,0,20,0,0,0,0,0
6,4,47,0,0,1,3,1
10,23,25,1,1,0,3,1
13,19,26,1,0,1,1,1
9,3,43,1,1,0,4,1
15,13,38,1,1,1,0,1
12,6,41,0,0,0,4,1
12,14,32,0,1,0,5,1
1,11,41,1,1,0,0,1
7,9,33,0,1,0,4,1
15,1,41,1,0,0,0,1
15,4,41,0,1,1,2,1
3,20,44,0,0,1,4,1
1,3,50,1,0,0,0,1
10,23,38,0,0,0,2,1
1,23,39,1,1,0,5,1
14,4,3,1,1,1,1,1
3,12,13,0,1,0,1,0
12,9,6,0,1,0,5,1
6,21,23,1,1,1,4,1
3,0,31,1,0,1,4,1
1,22,14,0,0,0,5,1
3,2,1,1,1,0,5,1
13,19,49,1,1,1,5,1
9,12,31,0,0,1,4,1
11,8,45,1,1,0,4,1
1,18,27,1,1,0,1,0
5,18,57,1,1,0,2,1
9,1,60,0,1,0,2,1
11,7,15,0,0,0,2,1
4,11,8,0,1,0,1,0
5,11,28,1,1,1,5,1
10,7,48,1,1,1,5,1
12,14,29,0,0,1,3,1
6,21,38,0,0,0,4,1
3,21,35,0,0,1,0,0
15,10,13,1,0,0,4,1
6,14,32,0,1,1,4,1
12,8,42,1,1,0,0,1
1,20,43,0,1,0,3,1
9,22,58,1,1,0,3,1
2,7,13,0,1,0,2,0
1,11,46,0,1,0,1,1
1,7,50,1,1,0,3,1
10,8,48,1,1,0,4,1
2,11,47,0,1,1,4,1
5,22,55,0,0,0,4,1
3,2,48,0,1,1,4,1
11,16,58,0,1,0,0,1
8,20,30,1,1,0,1,0
13,14,11,1,1,0,5,1
2,20,16,1,0,0,1,0
4,14,20,0,0,1,2,0
14,20,58,1,1,1,2,1
5,21,8,0,1,1,5,1
14,14,23,0,1,0,3,1
9,3,27,1,1,1,0,1
5,6,26,0,1,0,5,1
14,17,42,0,0,1,2,1
14,2,34,1,1,1,5,1
8,6,42,0,1,1,2,1
11,3,26,0,0,1,1,1
9,13,18,0,0,0,0,1
8,3,51,1,1,1,1,1
13,10,11,0,1,1,4,1
7,22,23,0,0,0,3,0
1,18,51,0,1,0,3,1
4,22,33,1,0,1,1,0
10,8,35,0,0,1,5,1
6,5,37,1,0,0,0,0
14,16,34,0,0,1,5,1
3,9,47,0,0,0,2,1
12,6,10,1,0,1,4,1
6,8,58,1,0,1,3,1
9,18,23,1,0,1,0,1
6,0,30,1,0,1,5,1
1,8,27,0,0,1,0,0
7,20,15,1,1,1,1,0
15,4,50,0,1,1,1,1
7,23,54,0,1,0,3,1
5,2,17,0,0,0,5,1
2,15,17,1,1,0,0,0
12,18,34,1,1,1,1,1
15,3,47,0,0,1,1,1
10,4,14,1,1,0,3,1
2,9,53,1,0,0,2,1
11,2,13,0,1,0,1,1
12,21,39,0,1,1,1,1
9,6,15,1,1,1,1,1
14,23,21,1,1,1,5,1
10,17,55,1,1,0,0,1
5,8,38,0,1,1,0,0
13,13,5,1,0,1,1,1
4,23,7,1,0,1,2,0
11,4,31,0,0,1,1,1
1,21,27,0,0,1,3,0
14,6,32,0,0,0,0,1
7,8,25,1,0,1,3,0
2,14,29,1,0,1,2,0
3,16,12,0,1,0,4,1
12,23,20,0,0,0,3,1
6,18,23,0,0,1,2,0
6,3,43,1,1,1,0,1
4,5,30,0,0,0,1,0
11,8,57,0,0,1,3,1
4,1,45,0,1,0,2,1
2,20,9,0,0,1,5,1
15,8,27,1,0,0,2,1
15,8,3,0,1,1,4,1
15,2,36,0,1,1,3,1
11,5,13,0,0,0,2,1
12,15,37,1,1,0,1,1
7,21,41,1,1,1,2,1
5,15,7,0,0,1,0,0
2,20,55,0,1,1,2,1
14,8,32,0,1,0,0,1
10,7,34,1,0,1,3,1
14,17,29,1,1,0,2,1
7,2,15,0,0,0,4,1
13,6,37,1,0,1,1,1
15,3,60,0,1,1,0,1
7,6,8,0,0,1,1,0
15,10,26,0,1,0,3,1
9,8,35,1,1,0,4,1
12,17,10,0,1,0,4,1
10,18,48,1,1,0,0,1
6,1,34,0,1,0,3,0
10,17,10,1,1,0,2,1
11,10,52,0,0,0,3,1
8,1,16,1,0,1,0,0
5,13,28,1,0,1,4,1
15,6,43,1,1,0,5,1
3,5,56,1,0,0,3,1
5,12,38,0,1,1,5,1
13,1,52,1,1,1,1,1
4,1,47,0,1,0,5,1
8,15,8,1,0,0,2,0
1,18,54,1,0,0,2,1
1,17,57,1,0,1,2,1
10,8,47,0,0,1,0,1
5,17,1,0,1,0,0,0
9,6,26,0,0,0,2,1
9,11,58,0,1,0,2,1
1,18,48,1,0,1,1,1
14,6,31,1,1,1,5,1
10,23,48,0,0,1,2,1
11,22,44,0,1,1,1,1
13,13,42,0,0,1,1,1
3,10,12,0,1,1,3,0
8,21,15,0,1,1,3,0
15,19,26,1,0,0,2,1
11,18,37,0,0,0,4,1
12,17,16,1,1,0,1,1
1,9,51,1,0,0,1,1
10,14,19,1,1,1,1,1
3,1,11,0,0,1,3,0
11,1,17,0,0,1,1,1
14,6,17,0,1,0,0,1
4,4,47,1,1,0,0,1
11,21,52,0,1,0,2,1
11,18,41,1,1,1,2,1
9,12,6,1,0,0,3,1
5,13,7,0,1,1,4,1
7,4,16,0,1,1,3,0
6,13,32,0,1,0,1,0
7,11,7,0,0,1,1,0
8,12,21,0,0,1,4,1
15,1,12,1,0,1,5,1
4,12,56,0,1,1,5,1
7,9,60,1,0,0,0,1
6,1,39,1,0,1,4,1
12,21,12,0,1,1,1,1
5,3,21,0,0,1,5,1
3,15,2,0,0,1,4,1
15,5,34,1,0,1,0,1
5,22,48,1,1,1,1,1
14,3,15,0,0,0,0,1
6,20,27,1,1,1,2,0
15,13,29,1,0,1,5,1
12,14,24,1,0,1,1,1
8,11,12,1,0,0,1,0
15,20,59,1,1,1,0,1
13,6,33,0,1,1,4,1
14,0,6,1,1,0,2,1
10,20,55,0,1,0,5,1
1,4,34,0,1,1,5,1
1,11,34,0,0,0,2,0
10,0,3,1,0,1,2,1
15,21,34,0,0,0,2,1
8,22,21,1,1,1,1,0
13,13,60,0,1,0,0,1
2,5,24,0,1,0,4,1
6,5,29,0,0,1,3,0
15,12,1,0,1,1,4,1
9,1,23,1,0,0,3,1
6,18,21,1,0,0,5,1
11,20,9,0,1,0,5,1
8,10,59,0,0,1,3,1
3,22,11,1,0,0,1,0
13,19,39,0,0,0,1,1
11,4,51,0,0,0,0,1
13,17,17,0,1,0,4,1
12,19,31,0,0,1,1,1
12,16,5,0,0,1,5,1
12,23,14,0,1,0,1,1
4,6,17,0,0,0,0,0
11,3,28,0,0,0,0,1
14,8,21,1,1,1,2,1
14,6,11,0,0,1,5,1
5,11,32,1,1,1,5,1
6,17,45,1,0,0,1,1
4,14,17,1,1,0,2,0
2,17,28,0,1,0,0,0
14,20,30,1,1,0,4,1
1,1,4,0,0,0,2,0
4,5,12,1,0,1,1,0
1,18,46,1,1,0,4,1
10,9,42,0,1,1,4,1
5,15,23,1,1,1,3,0
7,21,2,1,1,1,5,1
15,23,19,1,0,0,5,1
10,22,38,1,1,0,0,1
8,15,44,1,1,0,5,1
15,17,40,0,1,1,2,1
13,2,60,1,0,0,0,1
4,7,30,0,1,1,0,0
7,0,57,0,0,0,2,1
3,15,55,0,1,1,4,1
9,14,51,1,1,1,0,1
15,6,39,1,0,1,0,1
4,18,8,1,1,1,5,1
8,13,5,0,1,1,0,0
15,18,49,0,1,0,2,1
11,6,43,1,0,0,1,1
9,6,27,1,0,0,5,1
7,21,4,0,1,0,2,0
15,8,55,0,0,0,1,1
12,3,24,1,1,0,1,1
13,22,31,1,1,1,0,1
8,22,53,1,1,0,0,1
13,9,5,1,0,0,0,1
14,18,46,1,1,1,5,1
10,8,50,1,0,0,0,1
9,17,8,1,0,1,5,1
4,13,2,0,0,0,5,1
10,9,22,0,0,0,1,1
7,10,31,0,0,0,3,0
7,5,60,1,1,1,4,1
3,11,11,1,0,0,1,0
2,15,2,0,1,1,1,0
3,1,47,1,1,1,3,1
3,22,3,0,0,0,3,0
12,1,15,1,1,0,5,1
4,17,37,0,1,1,2,0
5,14,6,0,0,1,1,0
4,12,35,1,1,1,5,1
5,7,34,0,0,1,1,0
15,21,54,1,0,1,0,1
6,3,33,0,1,0,3,0
10,3,39,0,0,0,5,1
6,1,35,1,0,1,5,1
11,0,50,1,1,1,5,1
11,16,8,1,0,0,5,1
10,6,13,1,1,1,4,1
7,14,56,1,0,0,3,1
7,3,52,0,1,0,1,1
8,20,47,0,1,1,1,1
9,23,42,0,1,1,5,1
10,18,26,0,0,0,0,1
5,16,56,1,1,0,0,1
2,9,23,1,0,1,0,0
2,0,29,1,1,1,5,1
12,4,49,0,0,1,5,1
4,14,1,0,0,1,5,1
12,0,16,0,0,1,1,1
6,15,27,0,0,0,5,1
15,5,12,1,0,0,2,1
10,23,19,1,0,0,5,1
6,8,41,1,0,1,1,1
12,1,27,0,1,0,5,1
8,1,56,0,1,1,3,1
15,12,5,1,0,1,5,1
8,6,18,1,1,0,1,0
11,18,41,0,0,0,5,1
5,23,33,1,1,0,5,1
6,18,39,0,1,1,3,0
14,17,32,0,0,1,3,1
3,6,58,1,1,1,3,1
11,14,49,1,0,0,4,1
12,13,29,0,1,0,2,1
5,2,26,0,1,0,5,1
11,10,39,1,1,0,2,1
5,21,9,0,1,0,0,0
2,8,2,0,0,1,1,0
3,16,60,1,1,1,4,1
3,16,51,0,1,1,0,1
5,7,31,0,0,0,1,0
7,18,30,1,1,1,1,0
7,22,30,1,0,0,1,0
14,16,54,0,0,1,4,1
15,10,59,0,0,1,0,1
6,13,51,1,0,0,3,1
13,16,30,1,0,0,3,1
3,4,53,1,0,0,1,1
2,2,50,1,1,0,4,1
10,0,15,0,1,1,5,1
9,18,44,0,0,0,1,1
5,4,51,0,0,0,4,1
12,5,40,1,0,0,5,1
3,7,7,1,1,1,4,1
6,17,39,0,0,1,3,0
5,7,16,0,1,0,0,0
4,9,35,1,1,0,3,0
4,10,33,1,1,1,4,1
1,10,56,0,0,1,1,1
14,2,49,1,0,1,1,1
10,10,17,0,0,0,5,1
13,20,60,0,0,0,5,1
5,1,56,1,0,0,0,1
9,4,19,0,0,0,4,1
14,4,36,1,1,1,1,1
7,15,2,0,1,1,5,1
9,22,60,1,1,1,1,1
1,1,21,1,1,0,2,0
3,18,6,1,0,1,5,1
12,11,59,1,1,0,3,1
11,7,10,1,0,1,0,1
12,8,22,1,0,0,1,1
3,8,25,0,0,1,0,0
3,9,45,0,1,1,1,1
3,9,21,0,1,1,0,0
15,21,28,0,0,0,2,1
8,17,34,1,1,1,0,0
15,4,5,1,1,0,3,1
10,1,60,1,1,0,5,1
14,1,11,0,1,1,2,1
14,4,11,0,0,0,1,1
1,22,25,1,0,0,1,0
13,2,1,0,1,0,4,1
11,12,15,0,0,1,5,1
2,12,6,1,0,1,5,1
2,11,1,0,1,0,4,1
6,9,5,1,1,0,0,0
7,21,3,0,1,1,3,0
11,23,60,1,1,0,0,1
12,13,21,0,1,1,3,1
10,17,23,1,1,0,5,1
12,1,29,1,0,1,3,1
2,6,11,1,0,1,1,0
5,8,6,0,1,1,2,0
9,14,24,0,0,0,0,1
7,17,54,1,0,1,1,1
11,16,49,0,1,1,1,1
9,6,20,1,0,0,0,1
10,19,42,0,1,1,2,1
5,21,10,1,0,1,0,0
3,9,11,1,1,1,1,0
4,5,44,0,1,1,1,1
15,15,20,0,1,1,3,1
15,3,30,1,1,1,5,1
8,20,6,1,0,0,3,0
14,2,58,0,0,1,3,1
6,16,57,0,0,1,1,1
10,2,55,1,1,1,0,1
10,21,11,1,1,0,0,1
7,6,38,1,0,1,5,1
3,11,12,1,0,0,1,0
10,19,8,1,1,1,5,1
3,14,13,1,0,0,5,1
3,8,32,0,1,0,2,0
1,9,41,1,1,1,3,1
11,1,2,0,1,0,0,1
10,22,35,0,1,0,5,1
8,7,52,1,1,0,2,1
13,16,28,1,1,1,0,1
7,5,18,0,1,0,4,1
7,3,34,0,0,1,2,0
12,22,25,1,0,0,4,1
3,19,41,0,0,1,0,1
3,16,10,0,1,1,5,1
3,14,58,1,1,0,0,1
15,17,17,1,1,0,2,1
3,20,28,1,1,1,2,0
15,12,6,0,1,1,1,1
6,8,54,1,1,1,5,1
2,16,8,1,0,0,2,0
4,21,54,1,1,1,5,1
4,16,36,0,0,1,1,0
14,18,49,0,1,0,5,1
4,13,2,0,0,0,0,0
6,18,55,1,1,1,2,1
8,9,49,0,0,0,4,1
3,6,51,1,0,0,3,1
9,19,34,1,0,1,3,1
12,21,37,0,0,1,1,1
11,10,38,1,1,1,2,1
5,0,53,0,0,1,3,1
9,12,11,0,0,1,1,1
3,10,33,0,0,0,5,1
3,15,14,1,1,1,1,0
13,20,29,1,1,0,0,1
9,0,10,0,1,0,1,1
12,5,10,0,1,1,2,1
10,6,47,1,1,0,5,1
2,15,48,1,0,0,1,1
6,5,32,1,0,1,5,1
2,21,21,1,0,1,4,1
6,17,30,1,1,1,3,0
3,8,46,0,0,0,5,1
10,20,36,1,1,1,1,1
6,23,26,1,0,1,4,1
7,16,1,1,0,0,3,0
15,10,4,1,1,1,2,1
5,14,11,0,1,0,1,0
13,3,38,0,0,1,5,1
6,20,35,0,0,0,5,1
14,19,32,0,1,0,4,1
8,3,12,0,0,1,2,0
9,14,42,0,0,0,0,1
10,1,35,1,0,0,1,1
7,18,30,1,1,0,0,0
7,18,43,0,0,0,1,1
12,19,39,0,1,1,4,1
3,5,48,1,0,0,2,1
10,20,13,1,0,1,0,1
9,13,14,0,1,1,4,1
13,10,54,1,1,1,2,1
10,19,23,0,0,0,0,1
8,22,29,0,0,0,5,1
5,23,25,0,0,1,0,0
7,3,4,0,1,1,0,0
2,13,15,0,0,0,0,0
11,17,44,0,0,0,3,1
2,7,27,1,0,1,0,0
1,18,26,0,1,0,1,0
8,9,37,0,0,0,0,0
10,11,55,1,1,1,4,1
7,18,29,1,1,0,5,1
5,17,1,0,1,1,5,1
2,15,5,1,1,0,1,0
12,15,45,0,1,0,5,1
14,19,21,1,1,1,0,1
12,4,27,1,0,0,2,1
4,5,50,1,0,1,1,1
15,10,20,0,0,0,1,1
14,2,21,1,0,1,0,1
15,21,23,1,0,0,1,1
1,3,39,1,0,0,5,1
9,1,42,0,1,0,0,1
12,22,5,0,0,0,4,1
8,3,17,0,1,0,5,1
3,4,26,0,0,0,2,0
6,8,60,1,1,1,1,1
15,22,19,1,0,1,4,1
14,9,20,0,1,0,5,1
14,1,29,1,0,0,2,1
6,0,1,1,1,1,1,0
9,2,13,1,0,1,1,1
2,23,23,0,1,1,1,0
7,1,1,1,1,1,0,0
10,3,11,1,1,1,3,1
6,15,42,0,0,0,5,1
7,7,59,0,1,0,1,1
7,5,42,1,1,1,2,1
13,13,54,1,1,0,0,1
9,9,48,1,0,1,3,1
4,10,54,0,1,0,5,1
11,2,5,1,1,1,1,1
5,23,1,1,1,0,0,0
14,14,52,0,0,0,1,1
6,1,31,0,0,0,1,0
5,5,45,0,1,0,0,1
12,11,11,0,0,0,1,1
8,11,15,0,0,0,1,0
1,6,33,0,0,0,3,0
8,5,33,1,0,1,0,0
7,16,9,1,0,1,1,0
10,2,24,1,0,0,1,1
5,15,37,1,0,0,5,1
5,0,51,0,1,0,5,1
6,20,37,1,1,1,3,0
9,15,39,0,1,1,0,1
7,14,58,1,0,0,4,1
1,6,6,1,0,0,5,1
10,6,25,0,0,1,3,1
4,4,47,0,1,1,5,1
14,4,49,1,1,0,5,1
7,12,53,0,0,1,5,1
9,0,13,0,0,1,0,1
7,19,13,1,1,1,2,0
11,13,23,1,1,0,3,1
8,9,54,1,0,1,5,1
4,15,18,0,0,1,1,0
11,17,31,0,0,0,1,1
5,10,6,0,0,0,0,0
14,0,60,1,1,1,0,1
6,5,3,0,0,0,2,0
13,5,4,1,0,0,4,1
12,10,23,0,1,0,3,1
10,1,27,0,1,1,2,1
5,5,27,1,0,0,5,1
15,10,29,1,0,0,0,1
9,5,23,1,1,1,0,1
3,5,40,1,0,1,4,1
8,7,39,1,0,1,2,0
14,3,60,0,0,1,0,1
9,15,16,0,0,0,4,1
9,16,18,1,0,0,3,1
8,22,4,1,1,1,4,1
12,21,33,0,0,0,4,1
6,19,23,0,0,0,4,1
14,20,18,1,0,0,4,1
1,21,41,0,0,1,5,1
8,3,48,0,0,0,1,1
11,13,33,0,1,0,3,1
1,16,47,0,1,0,5,1
13,16,34,1,0,0,5,1
1,17,38,1,0,1,0,0
2,20,16,1,1,1,0,0
11,21,21,0,1,1,1,1
8,13,60,0,1,0,2,1
4,7,45,0,0,1,3,1
5,21,10,0,1,1,2,0
2,7,16,0,0,0,3,0
8,0,52,1,1,0,4,1
12,10,24,1,1,1,5,1
11,5,38,0,1,1,3,1
7,5,15,0,1,1,3,0
12,23,34,0,0,1,5,1
15,13,33,0,1,1,2,1
4,14,12,1,0,1,0,0
6,13,34,1,0,1,0,0
7,0,58,1,1,0,5,1
6,13,28,0,0,0,3,0
9,6,47,0,1,1,0,1
7,12,9,0,0,1,5,1
8,8,49,1,1,1,2,1
10,12,43,1,1,1,5,1
6,9,46,1,1,0,2,1
1,20,52,1,1,1,0,1
5,1,6,1,1,0,5,1
15,23,31,0,0,0,4,1
8,7,35,0,0,0,5,1
12,8,38,0,1,1,5,1
12,4,52,1,1,0,4,1
7,17,2,0,1,0,2,0
2,9,20,0,0,0,2,0
10,23,55,1,1,1,0,1
1,9,46,1,1,0,5,1
15,11,25,1,1,0,3,1
13,3,32,1,1,1,5,1
10,17,16,1,0,1,3,1
8,4,14,0,0,1,4,1
12,11,14,0,0,1,0,1
4,15,9,0,0,1,5,1
5,19,37,0,0,0,2,0
11,20,40,0,1,0,2,1
14,10,5,1,0,0,4,1
3,21,34,1,0,0,1,0
5,11,32,0,1,1,1,0
14,12,58,0,0,0,5,1
5,22,42,1,0,1,1,1
10,6,22,0,1,0,2,1
9,22,33,0,1,0,3,1
14,8,22,0,1,0,3,1
1,3,29,0,1,0,4,1
13,5,23,0,0,0,4,1
1,1,24,0,0,0,4,1
8,9,18,1,1,1,5,1
15,21,10,0,1,0,5,1
4,12,38,0,1,1,5,1
14,19,22,0,1,1,0,1
15,10,53,1,1,0,3,1
13,22,59,1,1,1,5,1
8,1,20,1,0,1,2,0
14,6,4,0,0,1,2,1
5,13,25,0,1,0,1,0
8,13,17,1,1,1,3,0
5,5,11,1,1,0,4,1
9,19,57,0,1,1,3,1
4,1,54,0,0,1,5,1
2,5,29,0,1,0,0,0
3,16,60,1,0,1,3,1
7,20,31,0,0,1,0,0
5,10,43,1,0,0,4,1
1,16,9,1,0,0,1,0
9,20,20,1,1,0,4,1
6,10,3,1,0,0,3,0
13,21,1,1,1,1,5,1
4,21,57,0,1,0,0,1
15,17,29,1,1,0,3,1
15,10,46,1,0,0,5,1
10,8,21,1,1,0,2,1
5,4,25,0,0,0,4,1
14,11,49,1,0,0,1,1
6,22,14,1,0,1,2,0
13,6,17,0,1,1,2,1
10,1,54,0,1,0,4,1
15,11,46,1,0,0,1,1
12,18,17,1,1,1,1,1
4,5,22,1,1,0,1,0
13,0,25,1,1,1,0,1
8,9,8,1,1,0,3,0
3,19,31,1,0,0,1,0
4,16,21,0,0,1,4,1
12,17,3,1,0,0,5,1
1,3,19,0,1,1,4,1
9,6,52,1,0,1,3,1
14,9,43,0,1,1,3,1
6,7,24,0,0,0,3,0
10,13,40,1,1,1,3,1
8,7,40,1,1,0,1,0
6,12,20,1,0,0,3,0
15,2,60,0,1,1,1,1
4,13,20,0,0,0,4,1
11,15,20,1,1,1,5,1
5,22,30,0,1,0,1,0
6,19,31,0,1,0,5,1
11,7,50,1,1,0,0,1
13,13,18,1,0,1,2,1
4,20,33,1,1,0,1,0
3,19,15,1,0,0,1,0
9,11,37,0,1,1,3,1
14,13,44,1,0,0,1,1
4,18,38,1,1,0,0,0
12,15,43,0,0,0,3,1
6,23,16,1,0,0,3,0
